model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.9287581741809845
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.0,False,0.8951634049415589
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.0,False,0.9116339921951294
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.0,False,0.9317647099494935
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.0,False,0.9307189583778381
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.1,False,0.9207843184471131
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.1,False,0.9264052331447601
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.9329411804676055
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.9354248404502868
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.1,False,0.9141176521778107
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.1,False,0.9281045794487
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.1,False,0.9273202657699585
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.1,False,0.9320261478424072
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.2,False,0.9139869332313537
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.2,False,0.9244444489479064
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.9295424878597259
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.9312418341636658
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.2,False,0.9167320311069489
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.2,False,0.9177777826786041
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.2,False,0.9288888931274414
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.2,False,0.9330718994140625
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.3,False,0.913594776391983
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.3,False,0.9181699395179749
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.9300653636455536
